"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","108.73","","","","2"
"2006-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","109.94","","","","2"
"2006-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","113.48","","","","2"
"2006-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","129.21","","","","2"
"2006-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","142.26","","","","2"
"2007-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","149.01","","","","2"
"2007-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","152.56","","","","2"
"2007-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","163.45","","","","2"
"2007-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","165.32","","","","2"
"2007-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","165.29","","","","2"
"2007-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","167.44","","","","2"
"2007-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","170.40","","","","2"
"2007-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","163.94","","","","2"
"2007-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","147.06","","","","2"
"2007-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","143.79","","","","2"
"2007-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","143.94","","","","2"
"2007-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","154.86","","","","2"
"2008-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","161.83","","","","2"
"2008-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","171.29","","","","2"
"2008-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","172.09","","","","2"
"2008-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","170.31","","","","2"
"2008-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","177.41","","","","2"
"2008-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","189.78","","","","2"
"2008-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","192.55","","","","2"
"2008-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","197.69","","","","2"
"2008-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","202.61","","","","2"
"2008-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","198.42","","","","2"
"2008-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","206.57","","","","2"
"2008-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","179.34","","","","2"
"2009-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","171.94","","","","2"
"2009-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","168.08","","","","2"
"2009-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","172.20","","","","2"
"2009-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","172.67","","","","2"
"2009-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","170.28","","","","2"
"2009-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","174.79","","","","2"
"2009-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","173.39","","","","2"
"2009-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","171.11","","","","2"
"2009-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","150.48","","","","2"
"2009-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","159.30","","","","2"
"2009-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","175.71","","","","2"
"2009-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","150.27","","","","2"
"2010-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","156.19","","","","2"
"2010-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","153.72","","","","2"
"2010-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","149.18","","","","2"
"2010-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","144.91","","","","2"
"2010-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","132.42","","","","2"
"2010-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","138.57","","","","2"
"2010-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","146.30","","","","2"
"2010-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","147.11","","","","2"
"2010-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","153.35","","","","2"
"2010-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","155.69","","","","2"
"2010-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","172.38","","","","2"
"2010-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","180.36","","","","2"
"2011-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","192.23","","","","2"
"2011-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","202.12","","","","2"
"2011-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","208.43","","","","2"
"2011-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","200.23","","","","2"
"2011-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","212.83","","","","2"
"2011-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","210.43","","","","2"
"2011-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","212.11","","","","2"
"2011-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","204.99","","","","2"
"2011-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","195.84","","","","2"
"2011-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","194.55","","","","2"
"2011-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","197.48","","","","2"
"2011-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","194.12","","","","2"
"2012-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","190.65","","","","2"
"2012-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","192.61","","","","2"
"2012-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","192.18","","","","2"
"2012-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","203.91","","","","2"
"2012-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","184.10","","","","2"
"2012-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","194.91","","","","2"
"2012-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","198.89","","","","2"
"2012-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","186.15","","","","2"
"2012-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","212.15","","","","2"
"2012-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2012-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2012-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2013-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","230.10","","","","2"
"2013-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","238.10","","","","2"
"2013-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","237.43","","","","2"
"2013-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","233.11","","","","2"
"2013-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","221.81","","","","2"
"2013-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","216.95","","","","2"
"2013-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","220.72","","","","2"
"2013-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","209.80","","","","2"
"2013-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","210.10","","","","2"
"2013-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","205.68","","","","2"
"2013-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","194.32","","","","2"
"2013-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","190.60","","","","2"
"2014-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","186.85","","","","2"
"2014-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","180.69","","","","2"
"2014-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","176.99","","","","2"
"2014-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","161.72","","","","2"
"2014-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","164.57","","","","2"
"2014-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","160.43","","","","2"
"2014-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","160.89","","","","2"
"2014-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","160.31","","","","2"
"2014-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","168.67","","","","2"
"2014-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","170.57","","","","2"
"2014-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2014-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","179.77","","","","2"
"2015-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","190.26","","","","2"
"2015-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","187.36","","","","2"
"2015-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2015-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2015-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2015-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2015-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","201.40","","","","2"
"2015-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2015-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2015-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2015-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2015-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2016-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2016-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2016-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2016-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2016-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2016-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2016-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","189.10","","","","2"
"2016-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","180.79","","","","2"
"2016-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","178.70","","","","2"
"2016-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","180.02","","","","2"
"2016-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","188.36","","","","2"
"2016-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","188.83","","","","2"
"2017-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2017-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2017-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2017-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","196.64","","","","2"
"2017-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","201.08","","","","2"
"2017-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","194.21","","","","2"
"2017-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","192.74","","","","2"
"2017-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","197.93","","","","2"
"2017-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","181.30","","","","2"
"2017-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2017-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","184.03","","","","2"
"2017-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2018-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","210.48","","","","2"
"2018-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","192.08","","","","2"
"2018-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","194.79","","","","2"
"2018-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","203.76","","","","2"
"2018-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","192.33","","","","2"
"2018-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2018-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","191.46","","","","2"
"2018-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","184.36","","","","2"
"2018-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2018-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2018-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","204.37","","","","2"
"2018-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","201.68","","","","2"
"2019-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2019-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","213.54","","","","2"
"2019-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2019-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2019-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","","..","","","2"
"2019-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","230.05","","","","2"
"2019-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","233.71","","","","2"
"2019-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","235.60","","","","2"
"2019-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","218.75","","","","2"
"2019-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","203.76","","","","2"
"2019-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","208.72","","","","2"
"2019-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","201.76","","","","2"
"2020-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","204.31","","","","2"
"2020-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","212.73","","","","2"
"2020-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","209.15","","","","2"
"2020-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","218.71","","","","2"
"2020-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","224.98","","","","2"
"2020-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","232.29","","","","2"
"2020-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","239.31","","","","2"
"2020-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","243.56","","","","2"
"2020-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","209.76","","","","2"
"2020-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","204.40","","","","2"
"2020-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","204.69","","","","2"
"2020-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","208.67","","","","2"
"2021-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","224.45","","","","2"
"2021-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","238.78","","","","2"
"2021-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","254.28","","","","2"
"2021-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","260.26","","","","2"
"2021-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","255.23","","","","2"
"2021-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","260.44","","","","2"
"2021-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","259.98","","","","2"
"2021-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","286.12","","","","2"
"2021-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","265.84","","","","2"
"2021-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","270.52","","","","2"
"2021-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","303.74","","","","2"
"2021-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","317.92","","","","2"
"2022-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","462.26","","","","2"
"2022-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","460.45","","","","2"
"2022-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","551.02","","","","2"
"2022-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","489.59","","","","2"
"2022-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","558.82","","","","2"
"2022-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","534.69","","","","2"
"2022-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","486.21","","","","2"
"2022-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","397.41","","","","2"
"2022-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","364.12","","","","2"
"2022-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","366.92","","","","2"
"2022-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","353.33","","","","2"
"2022-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","347.47","","","","2"
"2023-01","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","333.87","","","","2"
"2023-02","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","328.29","","","","2"
"2023-03","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","316.66","","","","2"
"2023-04","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","287.55","","","","2"
"2023-05","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","274.96","","","","2"
"2023-06","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","267.81","","","","2"
"2023-07","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","277.31","","","","2"
"2023-08","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","291.48","","","","2"
"2023-09","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","321.44","","","","2"
"2023-10","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","317.85","","","","2"
"2023-11","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","326.83","","","","2"
"2023-12","British Columbia","2016A000259","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212279","10.13","322.73","","","","2"
"2001-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","112.06","","","","2"
"2001-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","105.41","","","","2"
"2001-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","112.18","","","","2"
"2001-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","111.05","","","","2"
"2001-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","117.92","","","","2"
"2001-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","119.22","","","","2"
"2001-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","133.91","","","","2"
"2001-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","129.55","","","","2"
"2001-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","130.44","","","","2"
"2001-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","133.99","","","","2"
"2001-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","132.17","","","","2"
"2001-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","139.14","","","","2"
