x,y,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,STATION_NAME,DIRECTION_MAX_GUST,SNOW_ON_GROUND,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE,MIN_TEMPERATURE,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,ID,MEAN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,PROVINCE_CODE,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_PRECIPITATION,TOTAL_SNOW,TOTAL_RAIN_FLAG,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,CLIMATE_IDENTIFIER,LOCAL_DATE,MAX_TEMPERATURE_FLAG
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,30,,,,12,,3050PPF.2005.12.30,M,M,,,,,,AB,,,M,,0.3,,,,,,2005,3050PPF,2005-12-30 00:00:00,M
-116.46666666666667,51.7,,,(AE) BOW SUMMIT,,,31,,-9,-9,12,,3050PPF.2005.12.31,,,,,27,,0,AB,,,,,0.3,,,,-9,,2005,3050PPF,2005-12-31 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,1,,,,5,,3050PPF.2006.5.1,M,M,,,,,,AB,,,,,2.5,,,,,,2006,3050PPF,2006-05-01 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,2,,,,5,,3050PPF.2006.5.2,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-05-02 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,3,,,,5,,3050PPF.2006.5.3,M,M,,,,,,AB,,,,,0.3,,,,,,2006,3050PPF,2006-05-03 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,4,,,,5,,3050PPF.2006.5.4,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-04 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,5,,,,5,,3050PPF.2006.5.5,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-05 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,6,,,,5,,3050PPF.2006.5.6,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-05-06 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,7,,,,5,,3050PPF.2006.5.7,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-05-07 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,8,,,,5,,3050PPF.2006.5.8,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-05-08 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,9,,,,5,,3050PPF.2006.5.9,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-09 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,10,,,,5,,3050PPF.2006.5.10,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-10 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,11,,,,5,,3050PPF.2006.5.11,M,M,,,,,,AB,,,,,0.3,,,,,,2006,3050PPF,2006-05-11 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,12,,,,5,,3050PPF.2006.5.12,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-05-12 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,13,,,,5,,3050PPF.2006.5.13,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-13 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,14,,,,5,,3050PPF.2006.5.14,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-14 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,15,,,,5,,3050PPF.2006.5.15,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-15 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,16,,,,5,,3050PPF.2006.5.16,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-16 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,17,,,,5,,3050PPF.2006.5.17,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-17 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,18,,,,5,,3050PPF.2006.5.18,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-18 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,19,,,,5,,3050PPF.2006.5.19,M,M,,,,,,AB,,,,,0.3,,,,,,2006,3050PPF,2006-05-19 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,20,,,,5,,3050PPF.2006.5.20,M,M,,,,,,AB,,,,,2.5,,,,,,2006,3050PPF,2006-05-20 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,21,,,,5,,3050PPF.2006.5.21,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-05-21 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,22,,,,5,,3050PPF.2006.5.22,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-05-22 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,23,,,,5,,3050PPF.2006.5.23,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-05-23 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,24,,,,5,,3050PPF.2006.5.24,M,M,,,,,,AB,,,,,1.3,,,,,,2006,3050PPF,2006-05-24 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,25,,,,5,,3050PPF.2006.5.25,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-25 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,26,,,,5,,3050PPF.2006.5.26,M,M,,,,,,AB,,,,,2.3,,,,,,2006,3050PPF,2006-05-26 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,27,,,,5,,3050PPF.2006.5.27,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-05-27 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,28,,,,5,,3050PPF.2006.5.28,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-28 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,29,,,,5,,3050PPF.2006.5.29,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-05-29 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,30,,,,5,,3050PPF.2006.5.30,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-05-30 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,31,,,,5,,3050PPF.2006.5.31,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-05-31 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,1,,,,7,,3050PPF.2006.7.1,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-01 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,2,,,,7,,3050PPF.2006.7.2,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-02 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,3,,,,7,,3050PPF.2006.7.3,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-03 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,4,,,,7,,3050PPF.2006.7.4,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-04 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,5,,,,7,,3050PPF.2006.7.5,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-05 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,6,,,,7,,3050PPF.2006.7.6,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-06 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,7,,,,7,,3050PPF.2006.7.7,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-07 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,8,,,,7,,3050PPF.2006.7.8,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-08 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,9,,,,7,,3050PPF.2006.7.9,M,M,,,,,,AB,,,,,1,,,,,,2006,3050PPF,2006-07-09 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,10,,,,7,,3050PPF.2006.7.10,M,M,,,,,,AB,,,,,3.6,,,,,,2006,3050PPF,2006-07-10 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,11,,,,7,,3050PPF.2006.7.11,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-11 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,12,,,,7,,3050PPF.2006.7.12,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-12 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,13,,,,7,,3050PPF.2006.7.13,M,M,,,,,,AB,,,,,1.5,,,,,,2006,3050PPF,2006-07-13 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,14,,,,7,,3050PPF.2006.7.14,M,M,,,,,,AB,,,,,1.8,,,,,,2006,3050PPF,2006-07-14 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,15,,,,7,,3050PPF.2006.7.15,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-15 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,16,,,,7,,3050PPF.2006.7.16,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-16 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,17,,,,7,,3050PPF.2006.7.17,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-17 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,18,,,,7,,3050PPF.2006.7.18,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-18 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,19,,,,7,,3050PPF.2006.7.19,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-19 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,20,,,,7,,3050PPF.2006.7.20,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-20 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,21,,,,7,,3050PPF.2006.7.21,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-21 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,22,,,,7,,3050PPF.2006.7.22,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-22 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,23,,,,7,,3050PPF.2006.7.23,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-23 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,24,,,,7,,3050PPF.2006.7.24,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-24 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,25,,,,7,,3050PPF.2006.7.25,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-25 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,26,,,,7,,3050PPF.2006.7.26,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-26 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,27,,,,7,,3050PPF.2006.7.27,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-27 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,28,,,,7,,3050PPF.2006.7.28,M,M,,,,,,AB,,,,,1.3,,,,,,2006,3050PPF,2006-07-28 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,29,,,,7,,3050PPF.2006.7.29,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-29 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,30,,,,7,,3050PPF.2006.7.30,M,M,,,,,,AB,,,,,1.5,,,,,,2006,3050PPF,2006-07-30 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,0,31,,,,7,,3050PPF.2006.7.31,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-07-31 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,1,,,,8,,3050PPF.2006.8.1,M,M,,,,,,AB,,,,,1,,,,,,2006,3050PPF,2006-08-01 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,2,,,,8,,3050PPF.2006.8.2,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-02 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,3,,,,8,,3050PPF.2006.8.3,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-08-03 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,4,,,,8,,3050PPF.2006.8.4,M,M,,,,,,AB,,,,,2.5,,,,,,2006,3050PPF,2006-08-04 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,5,,,,8,,3050PPF.2006.8.5,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-05 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,6,,,,8,,3050PPF.2006.8.6,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-06 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,7,,,,8,,3050PPF.2006.8.7,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-07 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,8,,,,8,,3050PPF.2006.8.8,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-08 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,9,,,,8,,3050PPF.2006.8.9,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-09 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,10,,,,8,,3050PPF.2006.8.10,M,M,,,,,,AB,,,,,4.8,,,,,,2006,3050PPF,2006-08-10 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,11,,,,8,,3050PPF.2006.8.11,M,M,,,,,,AB,,,,,2,,,,,,2006,3050PPF,2006-08-11 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,12,,,,8,,3050PPF.2006.8.12,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-12 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,13,,,,8,,3050PPF.2006.8.13,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-13 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,14,,,,8,,3050PPF.2006.8.14,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-14 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,15,,,,8,,3050PPF.2006.8.15,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-15 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,16,,,,8,,3050PPF.2006.8.16,M,M,,,,,,AB,,,,,0.3,,,,,,2006,3050PPF,2006-08-16 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,17,,,,8,,3050PPF.2006.8.17,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-17 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,18,,,,8,,3050PPF.2006.8.18,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-18 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,19,,,,8,,3050PPF.2006.8.19,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-19 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,20,,,,8,,3050PPF.2006.8.20,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-20 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,21,,,,8,,3050PPF.2006.8.21,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-21 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,22,,,,8,,3050PPF.2006.8.22,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-08-22 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,23,,,,8,,3050PPF.2006.8.23,M,M,,,,,,AB,,,,,0.3,,,,,,2006,3050PPF,2006-08-23 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,24,,,,8,,3050PPF.2006.8.24,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-24 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,25,,,,8,,3050PPF.2006.8.25,M,M,,,,,,AB,,,,,0.3,,,,,,2006,3050PPF,2006-08-25 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,26,,,,8,,3050PPF.2006.8.26,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-26 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,27,,,,8,,3050PPF.2006.8.27,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-27 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,28,,,,8,,3050PPF.2006.8.28,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-28 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,29,,,,8,,3050PPF.2006.8.29,M,M,,,,,,AB,,,,,4.3,,,,,,2006,3050PPF,2006-08-29 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,30,,,,8,,3050PPF.2006.8.30,M,M,,,,,,AB,,,,,4.1,,,,,,2006,3050PPF,2006-08-30 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,31,,,,8,,3050PPF.2006.8.31,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-08-31 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,1,,,,9,,3050PPF.2006.9.1,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-01 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,2,,,,9,,3050PPF.2006.9.2,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-02 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,3,,,,9,,3050PPF.2006.9.3,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-03 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,4,,,,9,,3050PPF.2006.9.4,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-04 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,5,,,,9,,3050PPF.2006.9.5,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-05 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,6,,,,9,,3050PPF.2006.9.6,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-06 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,7,,,,9,,3050PPF.2006.9.7,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-07 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,8,,,,9,,3050PPF.2006.9.8,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-08 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,9,,,,9,,3050PPF.2006.9.9,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-09-09 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,10,,,,9,,3050PPF.2006.9.10,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-10 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,11,,,,9,,3050PPF.2006.9.11,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-11 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,12,,,,9,,3050PPF.2006.9.12,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-12 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,13,,,,9,,3050PPF.2006.9.13,M,M,,,,,,AB,,,,,4.3,,,,,,2006,3050PPF,2006-09-13 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,14,,,,9,,3050PPF.2006.9.14,M,M,,,,,,AB,,,,,3,,,,,,2006,3050PPF,2006-09-14 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,15,,,,9,,3050PPF.2006.9.15,M,M,,,,,,AB,,,,,1.8,,,,,,2006,3050PPF,2006-09-15 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,16,,,,9,,3050PPF.2006.9.16,M,M,,,,,,AB,,,,,1,,,,,,2006,3050PPF,2006-09-16 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,17,,,,9,,3050PPF.2006.9.17,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-17 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,18,,,,9,,3050PPF.2006.9.18,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-18 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,19,,,,9,,3050PPF.2006.9.19,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-19 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,20,,,,9,,3050PPF.2006.9.20,M,M,,,,,,AB,,,,,1,,,,,,2006,3050PPF,2006-09-20 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,21,,,,9,,3050PPF.2006.9.21,M,M,,,,,,AB,,,,,0.8,,,,,,2006,3050PPF,2006-09-21 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,22,,,,9,,3050PPF.2006.9.22,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-22 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,23,,,,9,,3050PPF.2006.9.23,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-23 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,24,,,,9,,3050PPF.2006.9.24,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-24 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,25,,,,9,,3050PPF.2006.9.25,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-25 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,26,,,,9,,3050PPF.2006.9.26,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-09-26 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,27,,,,9,,3050PPF.2006.9.27,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-27 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,28,,,,9,,3050PPF.2006.9.28,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-28 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,29,,,,9,,3050PPF.2006.9.29,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-29 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,30,,,,9,,3050PPF.2006.9.30,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-09-30 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,1,,,,10,,3050PPF.2006.10.1,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-10-01 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,2,,,,10,,3050PPF.2006.10.2,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-10-02 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,3,,,,10,,3050PPF.2006.10.3,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-10-03 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,4,,,,10,,3050PPF.2006.10.4,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-10-04 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,5,,,,10,,3050PPF.2006.10.5,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-10-05 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,6,,,,10,,3050PPF.2006.10.6,M,M,,,,,,AB,,,,,1.3,,,,,,2006,3050PPF,2006-10-06 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,7,,,,10,,3050PPF.2006.10.7,M,M,,,,,,AB,,,,,0.5,,,,,,2006,3050PPF,2006-10-07 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,8,,,,10,,3050PPF.2006.10.8,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-10-08 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,9,,,,10,,3050PPF.2006.10.9,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-10-09 00:00:00,
-116.46666666666667,51.7,,M,(AE) BOW SUMMIT,,,10,,,,10,,3050PPF.2006.10.10,M,M,,,,,,AB,,,,,0,,,,,,2006,3050PPF,2006-10-10 00:00:00,
