,Date_ID,Month,NumberOfDaysInMonth,Quarter,Year,LeapYear,Minimum Temperature,Maximum Temperature,Barley,Canola,Durum,Flaxseed,Oats,Rye,Wheat,Avena sativa,Brassica napus,Hordeum,Linum usitatissimum,Secale,Triticum,Brassicaceae,Grass,Linaceae,Mean_Temp_Binned_Encoded,Min_Temp_Binned_Encoded,Max_Temp_Binned_Encoded,Mean_Diff_from_Normal_Binned_Encoded,Snowfall_Binned_Encoded,Percent_of_Normal_Snowfall_Binned_Encoded,Total_Precip_Binned_Encoded,Percent_of_Normal_Precip_Binned_Encoded,Snow_on_Ground_Binned_Encoded,Days_with_Precip_Binned_Encoded,Heating_Degree_Days_Binned_Encoded,Cooling_Degree_Days_Binned_Encoded,Mean_Temp_Rolling_Average_Binned_Encoded,Min_Temp_Rolling_Average_Binned_Encoded,Max_Temp_Rolling_Average_Binned_Encoded,Mean_Diff_from_Normal_Rolling_Average_Binned_Encoded,Snowfall_Rolling_Average_Binned_Encoded,Percent_of_Normal_Snowfall_Rolling_Average_Binned_Encoded,Total_Precip_Rolling_Average_Binned_Encoded,Percent_of_Normal_Precip_Rolling_Average_Binned_Encoded,Snow_on_Ground_Rolling_Average_Binned_Encoded,Days_with_Precip_Rolling_Average_Binned_Encoded,Heating_Degree_Days_Rolling_Average_Binned_Encoded,Cooling_Degree_Days_Rolling_Average_Binned_Encoded,Area_Binned_Encoded,Land_Binned_Encoded,LandOfArea_Percent_Binned_Encoded,Freshwater_Binned_Encoded,FreshwaterOfArea_Percent_Binned_Encoded,Alberta,Atlantic,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prairies,Prince Edward Island,Quebec,Saskatchewan,Territories,Yukon,Atlantic_Region,British Columbia_Region,Canada_Region,Prairies_Region,Territories_Region,Total_Value
3189,261,10,31,4,2022,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,20,19,21,31,11,4,13,11,11,6,20,0,25,25,24,35,14,9,12,2,11,1,15,11,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
3892,124,5,31,2,2011,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,25,23,24,13,6,4,20,26,1,17,15,3,22,23,20,12,19,15,31,38,11,31,18,4,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
6034,46,11,30,4,2004,1,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,13,15,14,39,12,6,2,0,7,3,27,0,20,21,20,29,18,12,27,8,11,25,21,4,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2649,273,10,31,4,2023,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,20,16,19,25,17,30,16,36,12,18,21,5,24,21,24,27,16,19,7,9,13,2,17,13,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6419,155,12,31,4,2013,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1,5,1,31,30,12,40,23,19,38,0,10,8,11,4,36,34,15,38,22,32,29,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
4320,0,1,31,1,2001,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,6,8,3,40,12,7,0,0,23,1,36,0,7,10,1,40,27,11,2,0,32,9,35,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
4185,141,10,31,4,2012,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16,16,19,5,18,28,12,34,10,16,25,0,24,23,23,9,17,18,35,35,13,24,17,12,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2044,220,5,31,2,2019,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,22,21,26,5,8,4,10,3,0,8,18,6,22,21,23,10,17,17,9,8,12,5,18,9,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2529,153,10,31,4,2013,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,19,17,18,14,10,7,13,17,5,9,22,0,23,23,21,16,13,6,11,7,10,2,17,10,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3237,33,10,31,4,2003,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,21,18,25,32,20,28,10,6,10,11,20,5,25,21,26,33,18,27,38,27,15,28,16,11,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4484,164,9,30,3,2014,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,26,25,33,21,5,3,14,29,0,12,13,9,32,32,31,21,13,7,28,28,0,14,8,18,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
644,92,9,30,3,2008,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,29,28,30,23,3,4,31,16,0,31,11,11,28,28,27,18,6,2,15,8,1,9,11,11,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
3100,172,5,31,2,2015,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,24,22,28,12,12,29,22,22,3,12,16,7,23,22,24,17,16,16,4,2,8,3,16,8,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3854,86,3,31,1,2008,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,9,5,8,9,18,17,3,8,19,4,32,0,7,7,8,7,37,29,8,19,31,23,32,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2371,271,8,31,3,2023,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,36,37,33,21,0,0,18,8,0,16,3,16,39,39,38,28,0,0,33,30,3,19,1,23,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7550,44,9,30,3,2004,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,27,32,20,9,10,17,35,39,1,35,13,4,31,32,27,4,11,6,39,37,2,40,9,16,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
471,195,4,30,2,2017,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,18,19,18,28,14,9,36,38,10,37,22,3,19,21,18,19,21,17,27,39,14,32,20,4,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
3685,193,2,28,1,2017,0,5,29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,5,4,8,35,16,21,3,30,14,3,33,0,6,4,8,38,35,32,7,31,27,14,32,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2091,267,4,30,2,2023,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,14,11,15,3,24,30,10,33,8,7,27,0,16,16,16,8,26,34,5,25,21,4,24,2,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
5057,185,6,30,2,2016,1,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,34,34,34,27,0,0,25,15,0,25,5,12,30,29,32,31,11,11,19,7,0,21,10,15,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
3631,139,8,31,3,2012,1,5,29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,36,35,38,22,0,0,16,10,0,13,3,16,40,40,40,31,0,0,10,3,0,3,0,26,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
697,145,2,28,1,2013,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5,6,2,32,31,23,17,21,26,24,29,0,7,8,2,30,34,26,4,21,32,7,30,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2719,67,8,31,3,2006,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,38,36,35,25,0,0,22,16,0,16,2,18,39,39,37,25,0,0,25,10,0,19,2,25,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6712,173,6,30,2,2015,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,33,30,38,30,0,0,14,4,0,17,8,14,28,28,31,31,12,10,12,2,3,6,12,16,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5005,133,2,29,1,2012,1,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,6,6,4,38,13,13,0,5,17,0,33,0,7,7,5,37,34,24,7,22,25,18,31,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
3191,263,12,31,4,2022,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,2,0,5,28,27,9,36,22,13,39,0,4,5,8,2,34,34,17,31,23,19,37,4,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
6868,190,11,30,4,2016,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,21,26,15,37,15,5,40,30,11,40,19,0,21,23,19,25,21,34,40,40,13,38,19,6,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
7635,129,10,31,4,2011,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,23,27,17,16,8,4,36,15,5,37,17,2,29,28,27,34,9,4,22,3,5,11,11,15,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3463,259,8,31,3,2022,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,38,37,35,31,0,0,22,12,0,11,2,18,40,39,38,32,2,0,16,4,2,3,0,25,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7711,206,3,31,1,2018,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,18,20,15,10,20,14,26,19,21,26,22,0,2,4,4,3,27,22,2,21,29,4,34,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
5975,263,12,31,4,2022,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0,2,0,25,26,6,35,19,11,40,0,10,9,13,5,35,35,18,36,21,18,31,4,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4103,59,12,31,4,2005,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6,6,6,38,19,14,4,11,11,8,36,0,13,12,13,34,26,22,32,23,15,34,28,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
7056,102,7,31,3,2009,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,38,38,39,31,0,0,12,9,0,8,4,20,32,30,33,11,9,19,22,7,0,19,8,19,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
536,260,9,30,3,2022,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,27,29,25,22,0,0,32,20,0,22,13,9,30,29,34,34,3,0,4,0,4,0,10,15,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
4814,218,3,31,1,2019,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,9,3,14,11,8,3,0,0,11,0,32,0,5,2,9,4,31,22,0,11,30,0,34,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4
5257,241,2,28,1,2021,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,0,7,0,20,16,1,11,17,2,38,0,4,2,2,33,29,23,1,4,29,2,37,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1301,197,6,30,2,2017,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,35,35,32,18,0,0,37,37,0,37,5,16,31,32,32,18,8,6,35,29,0,36,9,16,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
5576,140,9,30,3,2012,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,29,27,29,35,0,0,5,2,0,1,11,5,35,35,35,29,3,1,13,3,0,4,5,21,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4866,270,7,31,3,2023,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,36,34,40,12,0,0,13,2,0,11,4,17,36,36,39,27,4,0,17,7,2,5,4,22,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,7
7203,249,10,31,4,2021,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,23,26,17,14,7,3,39,31,2,38,17,0,28,29,25,34,8,1,32,4,7,15,12,11,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
4617,21,10,31,4,2002,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,13,13,17,1,17,27,7,14,10,14,28,0,24,22,23,11,16,12,9,6,11,10,17,16,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
7230,0,1,31,1,2001,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,14,19,9,32,22,7,37,6,19,35,26,0,7,10,1,40,27,11,2,0,32,9,35,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
6823,145,2,28,1,2013,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,17,22,9,30,17,7,36,17,18,35,22,0,3,4,5,27,33,24,11,33,28,29,37,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
7335,105,10,31,4,2009,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,22,23,16,8,13,21,39,34,8,37,18,0,29,28,27,36,12,8,19,4,8,5,10,15,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
5500,64,5,31,2,2006,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,25,24,28,28,9,7,22,30,3,25,15,7,23,22,24,35,15,9,14,27,9,19,17,8,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5972,260,9,30,3,2022,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,30,27,40,37,3,1,4,0,3,1,11,12,36,35,37,34,3,0,18,7,4,3,5,22,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7210,256,5,31,2,2022,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,25,29,19,6,6,3,32,33,3,36,15,2,18,19,17,2,23,33,19,39,16,21,22,2,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3879,111,4,30,2,2010,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,21,20,21,33,13,17,20,40,1,15,19,0,18,18,18,39,17,14,5,26,15,1,22,1,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
3299,95,12,31,4,2008,1,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,2,0,0,26,21,10,27,22,17,40,0,3,6,11,0,38,35,24,36,24,37,37,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7133,179,12,31,4,2015,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,14,17,10,25,26,13,40,32,17,40,26,0,15,15,14,38,23,12,20,15,17,22,24,1,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3609,261,10,31,4,2022,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,21,19,23,33,13,24,3,10,3,1,19,2,26,26,26,35,14,9,12,2,8,1,14,12,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4
3334,130,11,30,4,2011,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,11,10,11,33,24,20,8,18,11,10,29,0,16,16,16,26,23,17,28,21,15,21,23,6,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7552,46,11,30,4,2004,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,18,23,13,29,22,9,40,20,10,39,22,0,20,21,21,19,20,17,30,19,12,31,21,4,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3669,177,10,31,4,2015,0,5,29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,21,21,24,36,9,4,13,38,4,16,19,4,27,27,26,38,10,2,25,26,5,11,13,16,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
1220,116,9,30,3,2010,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,30,32,29,16,0,0,37,34,0,35,11,13,28,30,26,11,9,4,38,40,0,37,12,15,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2464,88,5,31,2,2008,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,22,20,23,4,7,5,12,5,0,9,18,1,24,23,24,18,15,9,7,7,12,3,16,7,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4244,200,9,30,3,2017,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,28,27,36,28,0,0,9,5,0,2,12,10,32,32,34,22,8,5,13,7,0,6,8,17,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2401,25,2,28,1,2003,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0,0,20,18,4,15,24,9,40,0,1,1,0,1,34,26,0,19,30,20,39,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5040,168,1,31,1,2015,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,2,5,35,21,19,5,22,15,9,38,0,8,7,7,37,30,16,9,12,20,9,32,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2657,5,6,30,2,2001,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,31,31,31,10,3,0,32,27,0,28,9,13,30,30,29,16,9,5,35,15,2,39,11,13,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
19,19,8,31,3,2002,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,38,35,38,27,0,0,17,2,0,19,3,20,35,34,35,13,9,3,28,25,0,28,6,22,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6916,238,11,30,4,2020,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,18,22,14,21,22,10,40,23,13,39,21,0,18,18,19,5,20,21,29,11,16,30,22,3,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
6459,195,4,30,2,2017,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,19,20,17,6,25,30,15,40,9,21,21,0,13,13,14,8,30,30,14,38,20,21,27,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
6762,223,8,31,3,2019,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,31,31,34,9,0,0,15,9,0,20,9,12,37,39,36,21,0,0,22,10,0,16,3,23,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1234,130,11,30,4,2011,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,19,19,16,35,16,10,30,21,9,22,21,0,16,15,14,28,24,19,26,19,16,16,24,4,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
6187,199,8,31,3,2017,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,34,33,36,25,0,0,11,4,0,7,5,13,39,40,36,24,4,0,10,1,0,4,0,24,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5255,239,12,31,4,2020,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,9,10,11,39,17,12,1,4,14,1,32,0,13,15,15,34,26,24,17,11,20,8,27,2,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1173,69,10,31,4,2006,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,22,24,21,9,14,27,38,38,5,38,19,3,21,22,20,7,19,27,27,31,15,26,19,6,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1515,135,4,30,2,2012,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,20,21,21,17,11,10,15,9,3,16,19,4,19,19,20,28,20,18,10,37,13,18,20,4,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2094,270,7,31,3,2023,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,35,36,35,7,0,0,18,8,0,19,5,15,36,36,38,17,4,0,16,4,2,6,4,21,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
4870,274,11,30,4,2023,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,11,12,10,37,16,9,4,10,10,3,29,0,19,19,18,38,18,27,24,13,15,19,21,9,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,7
7110,156,1,31,1,2014,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,15,18,11,31,22,7,33,7,20,28,25,0,0,1,1,0,39,33,14,37,30,34,40,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
365,89,6,30,2,2008,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,34,35,31,24,0,0,39,34,0,40,7,15,31,33,33,14,8,6,39,29,5,40,8,17,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
590,38,3,31,1,2004,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12,12,13,35,21,12,17,16,18,21,27,0,14,13,16,32,26,21,17,34,20,32,27,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2149,49,2,28,1,2005,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,2,3,4,20,15,12,1,5,26,4,37,0,4,6,10,20,27,16,1,5,28,2,35,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5442,6,7,31,3,2001,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,32,34,33,20,1,0,36,25,0,34,8,12,33,33,35,16,3,0,37,16,0,37,7,19,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2697,45,10,31,4,2004,1,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,19,18,24,21,13,10,16,29,3,22,22,3,23,24,24,18,19,20,20,19,10,13,17,11,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
714,162,7,31,3,2014,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,38,39,33,19,0,0,36,20,0,32,2,18,39,40,35,19,0,0,24,11,0,14,0,23,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6927,249,10,31,4,2021,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,23,26,17,14,7,3,39,31,2,38,17,0,28,29,25,34,8,1,32,4,7,15,12,11,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
6023,35,12,31,4,2003,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7,9,7,32,12,7,0,0,14,0,35,0,12,14,10,12,25,15,29,8,20,27,29,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5766,54,7,31,3,2005,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,31,32,28,12,1,0,24,8,0,32,9,10,34,36,34,24,3,3,40,36,0,40,6,22,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6006,18,7,31,3,2002,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,33,30,38,27,6,0,22,8,3,24,8,17,34,32,39,21,8,8,38,20,4,35,7,22,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7541,35,12,31,4,2003,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,14,17,8,24,28,17,39,12,23,40,27,0,12,14,11,6,26,19,32,15,20,32,29,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
